Label,response
Carbs of the Huge Manatee - Online Dating Expansion 1,Wondering why no one has actually created the dating site “Lowered Expectations.”*
Carbs of the Huge Manatee - Online Dating Expansion 1,Wondering why none of your friends will set you up with their friends.
Humanity Hates The Holidays,Wondering why people celebrate Christmas when Jesus was Jewish.
Disgruntled Decks: Army Edition,Woobie tickles.
Bad Campaign, The Presidential Party Game!,Wooden teeth.
Charlie Foxtrot,"Woodrow 'Woody' Wilson, America's Woodiest President."
Disgruntled Decks: Marine Corps/Jarhead Edition,Wook vagina that looks like a grenade went off behind a deli counter.
Disgruntled Decks: Marine Corps/Jarhead Edition,Wookies with bowl cuts.
Cards Against/For South Africa,Woolies Heat-n-Eat.
Kids Against Maturity,Woopy cushions
Cards Against Profanity,Word-for-word renditions of "Bohemian Rhapsody"
CAH: First Expansion,"Words, words, words."
CAH: Red Box Expansion,"Words, words, words."
CAH Base Set,Words.
Disgruntled Decks: Air Force Edition,Working 0800-1500.
Humanity Hates Trump: Base Set,Working at Hawley Lane shoes and having a foot fetish.
Pigs Against Profanity: Volume 2,Working at McDonalds and sprinkling toe nails in the fries
Cats Abiding Horribly: Episode III - The SJWs Strike Back,Working for minimum wage.
The Catholic Card Game: Five Deck Expansion Pack,Working for the Church.
CAH: Green Box Expansion,Working so hard to have muscles and then having them.
Disgruntled Decks: Navy Edition,Working the pole to earn money for new chemlights.
Disgruntled Decks: Navy Edition,Working the pulper.
Disgruntled Decks: Air Force Edition,Working with Army mouth breathers.
Trumped UpCards: The World's Biggest Deck*,Working-class fury.
Disgruntled Decks: Navy Edition,Workups.
Conspiracy Theory,World hunger
Conspiracy Theory,World jihad
Carbs of the Huge Manatee: General Expansion 2,World of Floorcraft.
CAH Base Set,World peace.
Cards Against/For South Africa,World peace.
Hilarious!,World Peace.
Rotten Apples: The Tasteless Adult Party Game,World religions
Conspiracy Theory,World War III
Trump Bug Out Bag/Post-Trump Pack,World Wars 3 through 5.
Trumped UpCards: The World's Biggest Deck*,World-class constipation.
Evil Apples,world-class international orgies at the Olympic Village
Babies vs. Parents,World's okayest Mom.
Carps & Angsty Manatee - Volume 2,Worms.
Fun in the Oven,Worrying about getting back to "pre baby" weight.
Fun in the Oven,Worrying about whether it's BPA-free.
CAH Base Set,Worshipping that pussy.
Cards for the Masses,Worst dad in America
That's What She Said Game,would it be wrong to say you smell terrific?
That's What She Said Game,would you do this if you were sober?
That's What She Said Game,would you like a bite of my jelly donut?
That's What She Said Game,would you like a happy meal?
That's What She Said Game - Second Expansion,would you like a saddle or do you want to ride bareback?
That's What She Said Game,would you like an oral exam?
That's What She Said Game,would you like to lick the spoon?
That's What She Said Game,would you like your muffin buttered?
Depravity,Wrapping up a shit for your work secret santa
Depravity,Wrinkly scrotums
Potheads Against Sanity,Write obscenities on everyone's foreheads in caramel.
WTF Did You Say?!?,Writing an angry letter to your congressman regarding the deteriorating state of PBS® programming.
Evil Apples,writing BOOBIES with your calculator
Disgruntled Decks: Navy Edition,Writing your name in the water using a .50 cal.
Conspiracy Theory,Wrong numbers
Crabs Adjust Humidity: Volume 3,Wuv.
Crabs Adjust Humidity: Volume 4,www.clownpenis.fart
WTF Did You Say?!?,X-ray vision.
Disgruntled Decks: Army Edition,X's nad O's from your XO.
PAX East 2014,"Xena, Warrior Princess."
CAH Base Set,Xenophobia.
Conspiracy Theory,XXX-rated movies
Crows Adopt Vulgarity, Vol. 4,Y'all need Jesus.
Personally Incorrect - Expansion 2 [Yellow Box],Y'all Qaeda
2016 Election Game ,Y'all Qaeda.
Voter's Choice: The Third Expansion,Yabba Dabba Doin It!: The Bedrocking Memoirs of Fred Flintstone.
Crabs Adjust Humidity: Volume 7,Yanking on the clitoris.
Knitters Against Swatches Second Edition,Yarn diets.
Knitters Against Swatches Second Edition,Yarn that smells like sheep.
Knitters Against Swatches Second Edition,Yarn vomit.
Disgruntled Decks: Navy Edition,Ye olde times medical procedures used aboard the USS Constitution.
Skewered And Roasted,years of much needed psychotherapy
Guards Against Insanity, Edition 4,Years of rejection and failure.
Personally Incorrect,Yeast Infections
Babies vs. Parents,Yeast.
CAH Base Set,Yeast.
Cards Against/For South Africa,Yeast.
Disgruntled Decks: Marine Corps/Jarhead Edition,Yelling "BABY KILLERS" at boots in an airport terminal.
Charlie Foxtrot,Yelling "CONTACT" as you empty a full magazine.
Disgruntled Decks: Coast Guard/Coastie Edition,Yelling "Do a backflip!" at a bridge jumper.
90s Nostalgia Pack,Yelling "girl power!" and doing a high kick.
Cards Against Humanity Saves America Pack,"Yelling 'I got it, I got it!'"
Humanity Hates Trump: Base Set,Yelling "Jenga!" while watching footage from 9/11.
Carps & Angsty Manatee - Texas Edition,Yelling "Remember The Alamo!" during climax.
Disgruntled Decks: Coast Guard/Coastie Edition,Yelling "SEMPER PARATUS!" while swatting a wasp nest with a broom.
Carbs of the Huge Manatee - Online Dating Expansion 1,Yelling into the void.*
Bards Dispense Profanity,yellow chapless skulls
Pigs Against Profanity: Volume 2,Yellow oozing syphillis discharge
Kids Against Maturity,Yellow snow
Personally Incorrect - Expansion [Red Box],Yellow Snow Snowcone
Humanity Hates The Holidays,Yellow snow.
Not Parent Approved,Yellow snow.
Kids Create Absurdity,Yellow teeth
Cats Abiding Horribly: Episode III - The SJWs Strike Back,Yellow teeth.
Carbs of the Huge Manatee - Kink Expansion 1,"Yes, Sir!"
KinderPerfect: A Timeout For Parents (Kickstarter Set),"Yesterday's lunch, today's snack."
Not Parent Approved,Yesterday's oatmeal.
CAH: Procedurally-Generated Cards,Yet another astronaut with a creamy twat.
CAH: Procedurally-Generated Cards,Yet another Batman with an epic pecker.
The Catholic Card Game: Five Deck Expansion Pack,Yet another Crusade.
Words Against Morality: Volume 1,Yet another dead Kennedy.
CAH: Procedurally-Generated Cards,Yet another grandfather with an inspiring dong.
CAH: Procedurally-Generated Cards,Yet another guy with an impressive dick.
CAH: Procedurally-Generated Cards,Yet another nerd with a smooth ballsack.
Disgruntled Decks: Marine Corps/Jarhead Edition,Yet another POG-ass admin Marine who became a drill instructor.
CAH: Procedurally-Generated Cards,Yet another President with a wonderful dick.
CAH: Procedurally-Generated Cards,Yet another superhero with a smooth dong.
CAH: Procedurally-Generated Cards,Yet another surgeon with a creamy pecker.
Crabs Adjust Humidity: Volume 3,Yiffing.
Bad Campaign, The Presidential Party Game!,Yo Momma.
Bad Campaign, The Presidential Party Game!,Yo sista so dumb.
Absurd Box Expansion,Yo stanky ass.
Evil Apples,Yoda's little green wiener
Voter's Choice: The Fourth Expansion,Yoda's weird little green penis.
Words Against Morality: Volume 1,Yoda's weird little green penis.
Potheads Against Sanity,Yodel with elderly potheads.
Conspiracy Theory - Kickstarter Bonus Cards Pack,Yoga pants
Rotten Apples: The Tasteless Adult Party Game,Yoga pants
KinderPerfect (Commercial Set),Yoga pants as formal wear
Bad Campaign, The Presidential Party Game!,Yoga pants.
Cakes Athirst Hilarity Volume 4,Yoga pants.
Crabs Adjust Humidity: Volume 1,Yoga pants.
WTF Did You Say?!?,Yoga pants.
The Catholic Card Game: Generations Expansion Pack,Yoga to the Sorrowful Mysteries.
Cards Against/For South Africa,Yogi-sip.
Hilarious!,Yogi-sip.
Absurd Box Expansion,Yogurt that moans in pleasure as you eat it.
Not Parent Approved,Yogurt that turned furry in the fridge.
Cards Against Profanity,YOLO
Cocks Abreast Hostility: Cock Pack One: Just The Tip,YOLO.
Geek Pack,Yoshi's huge egg-laying cloaca.
PAX Prime 2013,Yoshi's huge egg-laying cloaca.
Carbs of the Huge Manatee: General Expansion 1,You and your best friend simultaneously flashing the hand signal for “abortion” at the first sound of a baby crying.* 
That's What She Said Game,you are making this harder than it has to be
That's What She Said Game,"you be the pitcher, I'll be the catcher"
That's What She Said Game,you call yourself a man?
That's What She Said Game,you came just in time!
Carbs of the Huge Manatee: General Expansion 3,You Can Do It!
That's What She Said Game - First Expansion,you can look but don't touch
That's What She Said Game,"you can pet her, she's friendly"
That's What She Said Game - Second Expansion,you can't eat what you can't catch
Charlie Foxtrot,YOU CAN'T HANDLE THE TRUTH!!
That's What She Said Game - Second Expansion,you can't just wash slime away with a shower
That's What She Said Game,you can't put a price on a good time
That's What She Said Game,you can't start the day on an empty stomach
That's What She Said Game,you can't tell anyone about this
That's What She Said Game,you clearly play the clarinet and not the saxophone
That's What She Said Game,you completely missed the hole!
That's What She Said Game,you deserve a bigger tip
Disgruntled Decks: Marine Corps/Jarhead Edition,"You done fucked up, Devil Dog!"
That's What She Said Game - First Expansion,you have to try my crab dip
That's What She Said Game,you just gotta sweat it out
That's What She Said Game,you just made daddy proud
That's What She Said Game,you know I love a good cream pie
Crabs Adjust Humidity: Volume 5,You Know Who.
Crazy & Horrible Rabbit - Vol. 1,You Know Who.
Crabs Adjust Humidity: Volume 3,"You know, one of them sorts of things."
That's What She Said Game,you may feel a small prick
That's What She Said Game,you might regret this in the morning
That's What She Said Game - First Expansion,you must be on the naughty list
CAH Base Set,YOU MUST CONSTRUCT ADDITIONAL PYLONS.
That's What She Said Game - Second Expansion,"you need a haircut, and I'm not talking about your head"
That's What She Said Game,you need to put a leash on that thing
That's What She Said Game - First Expansion,"you put your left foot in, you put your left foot out"
That's What She Said Game,you really gotta whack it
That's What She Said Game - Second Expansion,you scratch my back and I'll scratch yours
That's What She Said Game,you should be a little sore afterwards
That's What She Said Game,you should eat more pineapple
That's What She Said Game,you should trim your hedge more often
That's What She Said Game,you stained the carpet
Reject Pack 3,You there! French boy!
That's What She Said Game,you want a sip of my Monster?
That's What She Said Game,you were a disgrace last night
Carbs of the Huge Manatee: General Expansion 3,You wish.
Bards Dispense Profanity,"you, that did void your rheum upon my beard"
CAH: Green Box Expansion,You.
That's What She Said Game,you'd look good in a  pearl necklace
That's What She Said Game - Second Expansion,you'll be walking funny tomorrow
That's What She Said Game - First Expansion,you'll never guess what's for dessert
That's What She Said Game,you're beautiful on eht inside
That's What She Said Game,you're dripping all over the place
That's What She Said Game,you're going the wrong way on a one-way street
KinderPerfect: Naughty Expansion Pack,"You're horny, they're asleep"
That's What She Said Game - Second Expansion,you're looking a little stiff
That's What She Said Game - Second Expansion,you're my least favorite cousin
Cows Grilling Hamburgers - Patty Pack #1,You're not my dad
That's What She Said Game - First Expansion,you're not supposed to chew on that
That's What She Said Game - Second Expansion,you're quite the nutter
That's What She Said Game,you're too short for this ride!
That's What She Said Game,"you're warm, I like that"
That's What She Said Game,you've been a bad boy
That's What She Said Game,you've got good ball control
The Catholic Card Game: Five Deck Expansion Pack,Young adult events without alcohol.
CAH: College Pack,Young Republicans.
Dick,young vigirous males
Cads About Matrimony Poly Pack,Your 100th wedding anniversary.
CAH: Ass Pack,Your ass cheeks on my face cheeks.
Carbs of the Huge Manatee: General Expansion 1,Your asshole inner voice.
Clams Attempt Harmonica, Volume 1,Your average BMW driver
Not Parent Approved,Your bathing suit slipping too low at the water slide park.
Bards Dispense Profanity,"your beauty, ladies"
Carbs of the Huge Manatee - Kink Expansion 1,Your behavior.  It's very bad.
The Game Without Decency,Your best friend's mom
The Game Without Decency,Your best friend's sister
Crabs Adjust Humidity: Volume 5,Your bourgeois morality.
Crazy & Horrible Rabbit - Vol. 1,Your bourgeois morality.
Humanity Hates the Holidays "Love" Edition,Your boyfriend revealing Cupid isn't the only fairy on Valentine's Day.
Crows Adopt Vulgarity, Vol. 4,Your boyfriend's mysterious emotional breakdown.
Charlie Foxtrot,Your brother impregnating your wife while you are deployed.
That's What She Said Game,your brother rubs me the wrong way
WTF Did You Say?!?,Your brother.
Bards Dispense Profanity,your bum
Not Parent Approved,Your coach's bad breath.
Disgruntled Decks: Air Force Edition,Your Command Chief's slutty teen daughter.
Disgruntled Decks: Army Edition,Your company commander.
Not Parent Approved,Your cousin's R-rated movie collection.
Cads About Matrimony,Your creepy uncle with the wandering hands.
Cads About Matrimony Poly Pack,Your creepy uncle with the wandering hands.
Cads About Matrimony,Your dad showing up drunk. Like always.
Cads About Matrimony Poly Pack,Your dad showing up drunk. Like always.
Not Parent Approved Expansion Pack #1,Your dad singing "Wicked the Musical" showtunes.
Evil Apples,your dad's browser history
Depravity,Your Dad's dick
The Game Without Decency,Your dad's first mistress
Depravity,Your Dad's lubed up butt plug
Depravity,Your Dad's new girlfriend
WTF Did You Say?!?,Your dad's other family. It's a secret.
Not Parent Approved,Your Dad's stinky feet.
Carbs of the Huge Manatee - Online Dating Expansion 1,Your date declaring their undying love in the first 45 minutes
Carbs of the Huge Manatee - Online Dating Expansion 1,Your date explaining that he's a masculinist and a member of the men's rights movement.
